idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
48,53,opportunity,0.5918,0.5862,0.5333,3,1,1,1,,,,positive,0.9999,0.5862461924552917,에너지 관리,E,신재생에너지 전환,LS일렉트릭이 미국 대형 민간 전력 유틸리티(IOU)와 4598억원 규모의 초고압 변압기 공급 계약을 체결했다고 26일 밝혔다. 계약 규모는 회사가 체결한 단일 초고압 변압기 계약 중 역대 최대다. LS일렉트릭은 2027 2029년 미국 동남부 데이터센터 전력을 공급할 신재생에너지 발전소에 525kV급 변압기를 납품하며 기존 115kV 354kV 중심 공급 범위를 확대한다.
49,52,context,0.3233,0.6308,0.1331,1,1,1,1,,,,neutral,0.9984,0.6317884922027588,에너지 관리,E,신재생에너지 전환,정부가 2030년까지 육상풍력을 6GW 규모로 보급하고 발전단가를 1kWh당 150원으로 낮추는 목표를 제시했다. 기후에너지환경부는 육상풍력 보급 가속 전담반 첫 회의를 열어 입찰 확대와 민간 직접 PPA 활성화 방안을 논의했다. 정부는 2035년까지 육상풍력을 12GW로 늘리고 내년 상반기 중 입찰 로드맵을 발표할 계획이다. 또한 국내에서 터빈 300기 이상을 공급해 산업 경쟁력을 강화하겠다고 밝혔다.
50,51,opportunity,0.4922,0.5873,0.5333,3,1,1,1,,,,positive,0.9999,0.5873287916183472,에너지 관리,E,신재생에너지 전환,넥스트에라 에너지가 구글과 메타 등 빅테크 기업과 대규모 전력구매계약(PPA)을 체결했다. 회사는 재생에너지뿐 아니라 천연가스와 원자력 발전까지 포함하는 공급 체계를 구축하고 있다. 동시에 가스 소매업체 인수와 신규 가스 발전소 개발에도 나섰다. AI 확산으로 증가하는 전력 수요에 대응하기 위한 전략으로 풀이된다.
51,50,context,0.3494,0.6519,0.1865,1,3,1,1,,,,neutral,0.9993,0.6523222327232361,에너지 관리,E,신재생에너지 전환,정부가 신재생에너지공급의무화 제도를 폐지하고 재생에너지 입찰제도로 전환하는 방안을 추진 중이다. 이에 따라 태양광 현물시장 물량이 RE100 이행용 전력으로 거래될 수 있는 구조가 마련된다. 업계는 약 7GW 규모의 태양광 물량이 대상이 될 수 있다고 보고 있다. 실제 물량 이동 규모는 입찰 단가와 PPA 가격에 따라 결정될 것으로 전해졌다.
52,49,opportunity,0.4162,0.5903,0.3224,1,1,1,1,,,,positive,0.9672,0.6103148460388184,에너지 관리,E,신재생에너지 전환,"중국 밍양 스마트에너지그룹이 독자 개발한 30메가와트(MW)급 순수 수소 가스터빈 목성 1호 가 발전에 성공했다. 이는 풍력 태양광 발전과 전기분해 기반 수소 생산을 결합한 실증 프로젝트가 실제 운영 단계에 들어섰다는 의미다. 해당 프로젝트는 재생에너지로 수소를 생산하고, 그 수소로 다시 전력을 생산하는 구조다. 중국은 이를 통해 전기와 수소를 연계한 에너지 전환 모델을 구축하고 있다."
53,48,context,0.3352,0.5771,0.2664,3,3,1,1,,,,neutral,0.9991,0.5775976181030273,기후변화·온실가스,E,Scope 1·2 배출량,국내 상장사의 지속가능경영보고서 공시는 증가했지만 기후 리스크의 정량적 재무 영향 공시는 여전히 부족한 것으로 나타났다. 한국거래소는 지난해 유가증권시장 상장사 225곳이 지속가능경영보고서를 공시했다고 밝혔다. 기후 시나리오 분석을 수행한 기업은 85곳으로 늘었으나 전체 대비 비중은 38%에 그쳤다. 온실가스 배출 공시에서 Scope 1 2는 대부분 공개했지만 연결기준으로 공시한 기업은 3곳에 불과했다.
54,47,risk,0.321,0.3195,0.3298,2,1,3,1,,,,negative,0.5207,0.6136358380317688,이사회 구조,G,이사회 구성 및 독립성,"유럽연합(EU)이 2026년부터 기업 경영진에 직접 법적 책임을 묻는 강력한 정보기술 보안 규제를 시행한다. 네트워크 정보 시스템 지침(NIS2)과 금융 부문 디지털운영탄력성법(DORA)이 핵심으로, 침해 사고 발생 시 경영진이 충분한 주의를 기울였음을 입증하도록 요구한다. 규정을 위반할 경우 기업은 최대 1000만 유로 또는 전 세계 연간 매출액의 상당 부분에 해당하는 벌금을 부과받을 수 있다. 적절한 거버넌스 체계를 갖추지 못한 상태에서 사고가 발생하면 이사회 구성원이 개인적으로 법적 책임을 질 수 있을 것으로 전망된다."
55,46,context,0.3714,0.5509,0.2133,3,1,1,1,,,,neutral,0.9998,0.5509727597236633,ESG 데이터 거버넌스,G,ESG 데이터 내부통제,"기후에너지환경부가 올해 녹색정책금융 활성화 사업을 통해 기업 대출 이자 지원 규모를 3조원으로 확대한다. 기후부는 18일 신규 대출에 대한 이차보전 규모를 지난해 1조5500억원 대비 약 2배 수준으로 늘려 추진한다고 밝혔다. 지원 대상은 온실가스 감축 목적의 기업 투자 대출이다. 중소 중견기업의 접근성을 높이기 위해 100억원 이하 대출의 감축계획 외부검증 절차를 간소화하고, 금융회사의 녹색여신 검증으로 대체해 비용과 행정 부담을 줄일 방침이다."
56,45,opportunity,0.4938,0.6775,0.3333,1,1,1,1,,,,positive,0.9998,0.6776284575462341,에너지 관리,E,신재생에너지 전환,"탑솔라가 현대건설과 국내 최대 규모의 재생에너지 전력 공급 협약을 체결했다. 탑솔라는 19일 현대건설과 재생에너지 전력공급계약(PPA) 체결을 위한 협약을 맺었다고 밝혔다. 합의된 전력 공급량은 총 1.5GW로, 대형 원전 1기 발전용량에 해당한다. 이는 국내 단일 기업 간 직접 전력 거래 가운데 최대 규모다. 공급되는 전력은 현대건설을 통해 RE100 이행을 추진하는 국내 주요 기업들에 전달될 예정이다."
57,44,context,0.267,0.5157,0.1331,1,1,1,1,,,,neutral,0.9984,0.5164926052093506,에너지 관리,E,신재생에너지 전환,"클라이밋 그룹과 탄소공개정보프로젝트(CDP) 위원회가 20일 발간한 RE100 2024 연례보고서 에 따르면, 한국에서 재생에너지 조달에 어려움을 겪은 기업은 70곳으로 조사됐다. 이는 미국(20곳)의 3.5배 수준이다. 2022년 대비 약 80% 증가했다. 응답 기업의 51.4%는 높은 비용을 주요 애로사항으로 꼽았다."
58,43,context,0.3657,0.5957,0.2665,1,1,3,3,,,,neutral,0.9994,0.5960132479667664,에너지 관리,E,신재생에너지 전환,"인도 정부가 희토류 영구자석 제조 생태계 구축을 위한 보조금 계획을 확정했다. 블룸버그 통신에 따르면, 총 지원 규모는 730억 루피로 집계됐다. 전기차와 신재생에너지 산업에 필수적인 자석을 직접 생산해 중국 의존도 90%에서 벗어나는 것이 목표다. 인도 정부는 7년 내 연간 6000톤 규모의 생산 능력을 확보할 계획이며, 베단타와 JSW 그룹, 소나BLW 등이 참여 의사를 밝혔다."
59,42,opportunity,0.4602,0.5627,0.4666,1,3,1,1,,,,positive,0.9998,0.5628066658973694,에너지 관리,E,신재생에너지 전환,"GS건설은 인도 마하라슈트라주에 위치한 파투르 태양광 발전단지 를 준공하고 상업운전에 돌입했다고 27일 밝혔다. 해당 발전단지는 총 12.75MWp 규모다. 연간 약 1800만 2000만kWh의 전력을 생산할 수 있다. GS건설은 개발사업자로 참여해 시공과 운영을 맡으며, 생산 전력 중 약 69%에 해당하는 13.9GWh를 일진글로벌 인디아에 25년간 공급할 예정이다."
60,41,opportunity,0.4994,0.5344,0.51,3,1,1,1,,,,positive,0.9563,0.5588579773902893,에너지 관리,E,신재생에너지 전환,"현대건설은 미국 태양광 개발 사업 루시(LUCY) 의 본공사에 착수했다고 28일 밝혔다. 현대건설은 27일 미국 텍사스주 댈러스에서 350MW 규모 태양광 발전 사업 착공식을 개최했다. 해당 프로젝트는 텍사스주 콘초 카운티 일대에 대규모 태양광 발전소를 건설 운영하는 사업이다. 현대건설, 한국중부발전, 한국해외인프라도시개발지원공사(KIND), EIP자산운용, PIS펀드 등이 참여한 팀 코리아 가 공동 추진하며, 현대건설은 개발 단계부터 지분 투자와 기술 검토, 태양광 모듈 공급을 담당한다."
61,40,opportunity,0.5282,0.6119,0.6372,3,2,2,1,,,,positive,0.9103,0.6721985340118408,에너지 관리,E,신재생에너지 전환,아랍에미리트 국영 재생에너지 기업 마스다르는 우즈베키스탄에서 태양광과 에너지저장장치(ESS)를 결합한 최대 1GW 규모 재생에너지 프로젝트를 검토하고 있다. 마스다르는 22일 아부다비 지속가능성 주간(ADSW) 2026에서 우즈베키스탄 에너지부와 에미리트 유틸리티 개발회사(EUDC)와 협력 계약을 체결했다고 밝혔다. 이번 협력은 대규모 태양광 발전과 배터리를 결합해 연중무휴 전력을 공급하는 구조를 목표로 한다. 해당 프로젝트는 중앙아시아 지역에서 기저부하 재생에너지 모델을 구현하려는 시도로 소개됐다.
62,39,opportunity,0.5101,0.4524,0.4518,1,3,1,1,,,,positive,0.9682,0.4673038721084595,에너지 관리,E,신재생에너지 전환,전력업계에 따르면 미국 전력회사의 설비투자액은 2024년 1730억달러에서 지난해 2147억달러로 24.1% 증가했다. 2000억달러를 넘어선 것은 이번이 처음이다. 이는 인공지능(AI) 데이터센터와 태양광 등 신재생에너지 단지 확산에 따른 전력 수요 증가에 대응하기 위한 투자다. 미국 전력기기 시장이 확대 국면에 진입한 흐름으로 전해졌다.
63,38,context,0.3402,0.5456,0.2666,1,3,3,1,,,,neutral,0.9998,0.5456619262695312,에너지 관리,E,신재생에너지 전환,글로벌 금융그룹 ING는 2일(현지시각) 에너지 전망 2026 보고서를 발표했다. 보고서는 2026년 태양광과 풍력 성장이 이어지겠지만 전력망 제약과 무역 보호주의 정책으로 설치 과정이 복잡해질 것이라고 분석했다. EU가 중국산 칩과 부품을 공급망에서 배제할 경우 비용 상승과 설치 지연이 발생할 수 있다는 진단이다. 재생에너지 전환이 단기적으로 부담 요인에 직면했다고 평가했다.
64,37,opportunity,0.5655,0.3837,0.5148,3,1,1,1,,,,positive,0.9653,0.3974890410900116,에너지 관리,E,신재생에너지 전환,월스트리트저널은 2일(현지시각) 구글 모회사 알파벳이 풍력 태양광 발전업체 인터섹트를 47억5000만달러(약 6조9000억원)에 인수하기로 했다고 보도했다. 인수가 완료되면 구글은 미국 빅테크 기업 중 발전 자회사를 보유한 유일한 기업이 된다. 이번 인수는 인공지능(AI) 데이터센터에 공급할 전력을 직접 확보하기 위한 조치다. 월스트리트저널은 이를 통해 구글이 경쟁사 대비 차별화된 전력 조달 구조를 갖추게 된다고 분석했다.
65,36,opportunity,0.5019,0.5487,0.5998,3,2,1,1,,,,positive,0.9996,0.5489668250083923,에너지 관리,E,신재생에너지 전환,"한국전력은 3일 미국 괌에서 5억달러(약 7000억원) 규모의 태양광 에너지저장장치(ESS) 연계 재생에너지 사업 프로젝트파이낸스(PF) 계약을 체결했다고 밝혔다. 해당 사업은 괌 전력청이 발주했으며, 요나 지역에 태양광 132MW와 ESS 84MW 325MWh를 구축하는 프로젝트다. 모회사 상환보증 없이 현지 법인의 사업성과 장기 전력판매계약(PPA)을 기반으로 자금을 조달하는 구조다. 완공 시 연간 약 222GWh 전력 공급이 가능하다."
66,35,opportunity,0.4441,0.5412,0.4513,1,3,1,1,,,,positive,0.967,0.5597145557403564,에너지 관리,E,신재생에너지 전환,태양광 업계에 따르면 삼성물산은 최근 펀드를 조성해 전국 소규모 태양광 발전소를 매입하고 있다. 이는 분산된 태양광과 에너지저장장치(ESS) 자원을 묶어 판매하는 애그리게이터 사업 진출을 위한 조치다. 애그리게이터는 분산 에너지 자원을 포트폴리오화해 기업과 전력시장에 공급하는 사업자를 의미한다. 국내에서는 SK이터닉스와 브라이트에너지파트너스 등이 관련 사업을 영위하고 있다.
67,34,context,0.3001,0.6193,0.1283,1,1,1,1,,,,neutral,0.9619,0.6437972187995911,에너지 관리,E,신재생에너지 전환,공공기관의 재생에너지 사용 확대를 위한 K-RE100 이 출범했다. 정부는 올해부터 경영평가 대상 88개 공공기관에 K-RE100 가입 및 이행실적 을 평가지표로 반영한다. 이에 따라 공공기관은 매년 재생에너지 사용 실적을 평가받게 된다. 기후부는 현재 평균 14% 수준인 공공기관 재생에너지 사용 비율을 2030년까지 60%로 높인다는 계획이다.
68,33,context,0.3445,0.6966,0.1733,1,1,2,1,,,,neutral,0.9997,0.6968280673027039,ESG 데이터 거버넌스,G,ESG 데이터 내부통제,EU 집행위원회는 3일(현지시각) 유럽감사감독기구위원회(CEAOB)에 9월 30일까지 지속가능성 검증 기준 개발을 위한 기술 자문을 제출해달라고 요청했다. 이는 개정된 기업지속가능성보고지침(CSRD)에 따라 2027년 7월까지 제한적 보증(limited assurance) 기준을 담은 위임입법(Delegated Act)을 채택해야 하기 때문이다. 제한적 보증은 검증인이 ESG 보고서를 검토한 결과 중요한 오류가 발견되지 않았다는 소극적 결론을 제시하는 방식이다. 이는 질문과 분석적 절차 중심으로 수행되며 재무제표 반기 검토와 유사한 수준으로 설명됐다.
69,32,context,0.1444,0.263,0.0901,1,1,2,1,,,,neutral,0.52,0.5057842135429382,인적자원 관리,S,다양성 및 형평성 (DEI),"미국 연방 고용평등기회위원회(EEOC)가 나이키의 다양성 형평성 포용성(DEI) 정책이 백인 직원에 대한 역차별에 해당하는지 여부를 조사하고 있다. EEOC는 2월 4일 미주리 동부 연방법원에 소환장 집행을 요청하는 문건을 제출했으며, 해당 문건에서 나이키가 DEI 프로그램과 관련해 의도적 인종 차별을 했을 가능성이 있다 고 밝히고 공식 조사에 착수했다고 설명했다. 이번 사안에서는 나이키가 공시한 DEI 목표와 활동 정보가 정부 조사 근거로 활용됐다는 점이 주목된다. EEOC는 나이키가 백인 직원과 지원자, 교육 프로그램 참가자에게 불리한 대우를 했는지 여부를 확인하고 있다."
70,31,opportunity,0.449,0.6645,0.3329,1,1,1,1,,,,positive,0.9987,0.6653997302055359,에너지 관리,E,신재생에너지 전환,영국 정부가 신재생에너지 차액계약제도(CfD)를 통해 14 15GW 규모의 신규 재생에너지 발전용량을 확보했다고 가디언이 10일(현지시간) 보도했다. 이는 2014년 하반기 CfD 시행 이후 최대 규모 계약이다. 태양광이 가장 큰 비중을 차지하며 육상풍력과 조력 발전도 포함됐다. 정부는 향후 수년간 해당 설비를 순차적으로 완공해 전력망에 연결할 계획이다.
71,30,opportunity,0.4528,0.608,0.3999,1,2,1,1,,,,positive,0.9998,0.6081240177154541,에너지 관리,E,신재생에너지 전환,"메타는 미국에서 최대 6.6GW 규모의 원전 전력 확보를 목표로 비스트라 테라파워 오클로와 2035년까지의 계약을 체결했다. 20년간 전력구매계약(PPA)과 원전 개발 자금 지원, 기존 원전 수명 연장을 포함하는 합의로 AI 데이터센터 확장을 뒷받침하기로 했다. 나트리움 원전 2기 자금 지원과 최대 2.8GW 확대 계획, 오하이오주 원전 수명 연장 및 433MW 용량 증강 지원이 포함됐다. 이는 전력 공급망 안정과 지역사회 영향 확대를 고려한 조치로 설명됐다."
72,29,opportunity,0.2729,0.2984,0.2592,1,3,1,1,,,,positive,0.5554,0.5372421741485596,에너지 관리,E,신재생에너지 전환,"SK그룹은 글로벌 사모펀드 운용사 KKR과 신재생에너지 사업 통합을 추진한다. SK이터닉스와 SK이노베이션 E S, SK에코플랜트의 신재생에너지 사업을 KKR에 패키지로 매각한 뒤 합작법인(JV) 지분을 취득하는 구조다. 매각 대상에는 SK디스커버리가 보유한 SK이터닉스 경영권 지분 30.98%도 포함됐다. 이를 통해 신재생에너지 사업을 통합 운영하는 체계를 구축할 계획이다."
73,28,context,0.3722,0.5834,0.2523,3,1,2,1,,,,neutral,0.9959,0.585831880569458,에너지 관리,E,신재생에너지 전환,정부가 분산형 전력망 확대를 위해 총 3210억원을 투입하는 계획을 추진했다. 올해 20개를 시작으로 2030년까지 배전망 85곳에 에너지저장장치(ESS)를 구축하는 방안이 포함됐다. 이를 통해 약 485MW 규모의 태양광 발전 추가 접속이 가능해질 것으로 제시됐다. 제주 시범 운영을 기반으로 육지 확대와 전력 시장 제도 개편도 함께 추진된다.
74,27,context,0.3411,0.5043,0.1732,1,1,2,1,,,,neutral,0.9994,0.5046456456184387,에너지 관리,E,신재생에너지 전환,AI 데이터센터를 국가 전략 인프라로 육성하기 위한 특별법이 국회 법안소위원회에 상정됐다. 법안 논의에서는 전력 직접거래(PPA) 허용과 전력계통영향평가 면제 여부가 핵심 쟁점으로 부각됐다. 1GW급 데이터센터의 연간 전기요금이 약 1조원에 달하는 만큼 안정적인 전력 조달 체계 마련이 산업 경쟁력과 직결되는 사안으로 제시됐다. 법안의 실효성은 전력 특례의 적용 범위와 방식에 따라 달라질 가능성이 제기됐다.
75,26,opportunity,0.5324,0.6631,0.4621,1,3,1,1,,,,positive,0.9903,0.6695858836174011,에너지 관리,E,신재생에너지 전환,글로벌 식품 기업 마스(Mars)는 스웨덴 쾨발렌 풍력발전소 발전량의 약 70%를 장기 전력구매계약(PPA)을 통해 확보했다. 해당 풍력발전소는 설비용량 277.2MW로 연간 약 670GWh 전력을 생산한다. 마스는 이 전력을 자사 운영 시설뿐 아니라 공급망 전반에 활용할 계획이라고 밝혔다. 이번 계약은 유럽 가치사슬의 탈탄소화를 추진하는 동시에 프로젝트 금융 조달 안정성 확보에도 기여하는 구조로 설명됐다.
76,25,opportunity,0.4266,0.6095,0.3281,1,1,1,1,,,,positive,0.9842,0.6192905902862549,에너지 관리,E,신재생에너지 전환,OCI홀딩스 자회사 OCI에너지는 아라바파워(Arava Power)와 공동 개발 중인 미국 텍사스 Sun Roper 태양광 프로젝트의 금융 조달을 완료했다. 조달 규모는 약 3억9400만달러이며 ING Capital이 단독 주관사로 참여했다. 발전 용량은 260MW이며 텍사스 전력시장과 20년 전력구매계약(PPA)을 체결해 수익 구조를 확보했다. 해당 프로젝트는 투자세액공제(ITC) 30%와 에너지 커뮤니티 보너스 10%를 합쳐 최대 40%의 투자비 환급이 가능하며 2027년 3분기 상업 운전을 시작할 예정이다.
77,24,context,0.4052,0.6512,0.3465,3,3,3,1,,,,neutral,0.9994,0.6516298651695251,에너지 관리,E,신재생에너지 전환,AI 데이터센터(AIDC) 진흥 법안의 핵심 쟁점인 전력 직접구매계약(PPA) 허용 여부를 두고 과학기술정보통신부와 기후에너지환경부 간 의견 차이가 발생하면서 법안 처리가 보류됐다. PPA는 발전사업자와 직접 계약을 체결해 전력 비용을 절감하고 전력 수요를 지방으로 분산하는 방식이다. 해당 제도는 대규모 전력 수요가 발생하는 데이터센터 산업의 경쟁력과 직결되는 정책으로 논의되고 있다. 글로벌 사례로는 오픈AI의 스타게이트(Stargate) 프로젝트에 약 5000억달러 규모 투자가 추진되는 점이 언급됐다.
78,23,opportunity,0.4676,0.5923,0.4613,1,3,1,1,,,,positive,0.9885,0.5992091298103333,에너지 관리,E,신재생에너지 전환,"SK온은 전기차 배터리 중심 사업 구조에서 벗어나 데이터센터용 에너지 솔루션 중심 전략으로 전환하고 있다. 그룹 차원의 합병과 사업 재편을 통해 전력망, ESS, 냉각 기술을 결합한 통합 시스템을 구축했다. LNG와 신재생에너지 역량, 액침냉각 기술을 활용한 대응 전략이 제시됐다. 글로벌 데이터센터 전력 수요는 2026년 1000TWh를 넘어서며 2배 이상 증가할 것으로 언급됐다."
79,22,context,0.2887,0.5781,0.1329,1,1,1,1,,,,neutral,0.997,0.5798788070678711,에너지 관리,E,에너지 소비 및 효율화,구글과 테슬라 등이 참여한 산업 연합 유틸라이즈 가 공식 출범했다. 해당 연합은 기존 전력망의 유휴 용량을 활용해 전력 수요 증가에 대응하는 방안을 제시했다. 미국 전력망 평균 가동률은 약 53% 수준으로 제시됐다. 버지니아주에서는 전력망 활용도 지표 도입 법안이 통과되며 정책 방향이 설비 확충에서 이용 효율 개선으로 전환되는 흐름이 나타났다.
80,21,opportunity,0.3996,0.5265,0.3312,1,1,1,1,,,,positive,0.9937,0.5297881960868835,에너지 관리,E,에너지 소비 및 효율화,"SK엔무브는 하이브리드 차량용 윤활유 지크(ZIC) 를 중국 6개 완성차 브랜드에 공급했다. 제품은 BYD, 지리, 창안, 광저우자동차, 체리 등 주요 업체 차량에 적용됐다. 저온 시동성과 효율 개선이 주요 기술 요소로 제시됐다."
81,20,context,0.3587,0.5673,0.3442,3,3,3,1,,,,neutral,0.9929,0.5713090300559998,기후변화·온실가스,E,기후 거버넌스·인벤토리,"탄소회계 플랫폼 그린리(Greenly)는 3월 9일 주요 플래그십 스마트폰의 생애주기 탄소배출 분석 보고서를 발표했다. 분석 결과 스마트폰 탄소배출의 약 80 85%가 제조 단계에서 발생했으며, 갤럭시 S25는 제조 단계 배출량 42.7kg CO e로 가장 낮았다. 반면 구글 픽셀10은 약 73.8kg으로 가장 높았고, 샤오미 14(47.2kg), 아이폰17 프로(51.2kg)가 뒤를 이었다. 재활용 소재 확대는 기기당 약 3.3kg CO e 수준 감축에 그쳐 전체 배출량의 약 5 6% 영향에 머무는 것으로 나타났다."
82,19,context,0.304,0.5816,0.173,1,1,2,1,,,,neutral,0.998,0.5827171802520752,ESG 데이터 거버넌스,G,ESG 데이터 내부통제,EY는 3월 공개한 조사에서 금융회사 25곳 중 70%가 지속가능성 공시 대응에 AI 활용 계획을 밝혔다. ESG 공시 기능이 전담 조직에서 재무 리스크 컴플라이언스 부서로 이동하며 내부통제 체계도 재무 기준 중심으로 재편되고 있다. 데이터 거버넌스 취약성과 규제 변화에도 불구하고 자동화 도입이 확대되는 흐름이다. 금융사들은 데이터 정확성과 소유권 요구에 대응하며 공시 체계를 고도화하고 있다.
83,18,context,0.304,0.5816,0.173,1,1,2,1,,,,neutral,0.998,0.5827171802520752,윤리경영·준법,G,반부패 및 컴플라이언스,EY는 3월 공개한 조사에서 금융회사 25곳 중 70%가 지속가능성 공시 대응에 AI 활용 계획을 밝혔다. ESG 공시 기능이 전담 조직에서 재무 리스크 컴플라이언스 부서로 이동하며 내부통제 체계도 재무 기준 중심으로 재편되고 있다. 데이터 거버넌스 취약성과 규제 변화에도 불구하고 자동화 도입이 확대되는 흐름이다. 금융사들은 데이터 정확성과 소유권 요구에 대응하며 공시 체계를 고도화하고 있다.
84,17,context,0.3654,0.6717,0.2128,1,1,3,1,,,,neutral,0.9973,0.6735566258430481,기후변화·온실가스,E,Scope 1·2 배출량,국립환경과학원은 CBAM 확정기에 대응하기 위해 기업이 현장에서 활용할 수 있는 배출량 산정 지침 고도화 작업에 착수했다. 적용 대상은 시멘트 비료 철강 알루미늄 수소 전력 6개 품목으로 직접 간접 배출량이 모두 포함된다. 정부는 기지불 탄소가격 산정 체계와 공동인정심사 체계를 구축해 이중 부담을 완화하는 방안을 추진하고 있다. EU 인증 절차 수용을 위한 국내 대응 체계 정비가 본격화된 상황이다.
85,16,opportunity,0.48,0.6389,0.333,1,1,1,1,,,,positive,0.9989,0.6395809650421143,에너지 관리,E,신재생에너지 전환,"LG전자 인도법인은 힌두자 리뉴어블스와 선슈어 에너지와 25년 재생에너지 전력구매계약(PPA)을 체결하고 지분 인수를 진행했다. 푸네 공장 27.7MWp, 노이다 공장 82.5MWp 규모 태양광 발전소에서 전력을 공급받는 구조다. 계약은 올해 2분기부터 가동될 예정이다. 인도 생산거점의 전력 공급망 안정화와 탄소중립 대응이 추진됐다."
86,15,context,0.3454,0.6935,0.1333,1,1,1,1,,,,neutral,0.9999,0.6936001777648926,기후변화·온실가스,E,기후 거버넌스·인벤토리,정부는 EU 탄소국경조정제도와 ESG 공시 의무 강화에 대응해 기업의 온실가스 배출량 산정 역량 강화 정책을 추진하고 있다. 전력 배출계수 고도화와 전 과정목록 데이터베이스 구축이 포함됐다. 해당 데이터는 올해 하반기부터 매년 업데이트될 예정이다. 3월 26일 정책토론회를 통해 제도 보완과 기업 지원 방향 논의가 진행된다.
87,14,opportunity,0.5107,0.6262,0.4331,1,1,2,1,,,,positive,0.9995,0.6265309453010559,에너지 관리,E,신재생에너지 전환,"LX인터내셔널과 PLN 인도네시아 파워는 재생에너지 개발 협력을 위한 업무협약을 체결하고, 현지 프로젝트 발굴과 점진적 사업화 가능성을 공동으로 검토하기로 했다. LX인터내셔널은 인도네시아에서 자원개발과 민자발전 사업 경험, 현지 네트워크를 바탕으로 신재생에너지 분야로의 사업 확장을 추진하고 있다. LX인터내셔널은 2월 인도네시아 정부로부터 하상 수력발전소의 탄소감축 실적 기반 탄소배출권 사업 승인을 받은 바 있다. 이에 따라 향후 관련 사업의 수익화 기반이 갖춰진 점이 함께 주목됐다."
88,13,context,0.3032,0.4751,0.1687,1,1,2,1,,,,neutral,0.9731,0.4882794916629791,에너지 관리,E,에너지 소비 및 효율화,"미국 정부는 2026 2027년 바이오연료 사용량을 사상 최대 수준으로 확대하는 방안을 추진하고 있다. 환경보호청(EPA)은 바이오연료 사용 목표를 270억갤런으로 제시했고, 이는 2025년 대비 60% 증가한 규모다. 그러나 수요 확대에 따라 대두유와 팜유 수입 의존도가 커질 수 있어 열대우림 파괴와 이산화탄소 배출 증가 우려가 제기됐다. 전문가와 연구기관은 전 주기 평가와 공급망 관리 없이 시행될 경우 환경적 이익이 줄고 비용이 크게 늘 수 있다고 지적했다."
89,12,opportunity,0.4243,0.6242,0.3167,1,1,1,1,,,,positive,0.95,0.657036542892456,에너지 관리,E,에너지 소비 및 효율화,"GS칼텍스와 베올리아는 여수공장 유틸리티 운영 혁신과 ESG 경영 강화를 위한 포괄적 업무협약을 체결했다. 양사는 사업전환과 디지털 AI 전환, 그린전환을 아우르는 통합 솔루션을 공동 개발하는 전략적 파트너십으로 협력 범위를 넓혔다. 이번 협력은 수처리 중심에서 나아가 폐수 재이용과 냉각 시스템 효율 개선, AI 기반 실시간 데이터 분석을 통해 에너지와 물 사용량, 온실가스 배출을 줄이는 데 초점을 맞췄다."
90,11,context,0.1973,0.3611,0.1054,1,1,2,1,,,,neutral,0.6079,0.5940769910812378,에너지 관리,E,신재생에너지 전환,"정부는 신재생에너지 100GW 보급 목표 달성 시점을 2030년으로 앞당기고 산업단지와 대형 공장 건설 시 지붕형 태양광 설치를 의무화하는 방안을 추진하고 있다. 다만 국내 태양광 시장의 지난해 신규 설치량은 약 3GW에 머물렀고, 중국 기업의 저가 공세로 국내 수요가 잠식될 수 있다는 우려가 제기됐다. 국내 1위 태양광 기업인 한화솔루션 큐셀부문의 국내 공장 가동률도 20% 수준으로 제시됐다."
91,10,context,0.202,0.411,0.0895,1,1,1,1,,,,neutral,0.671,0.6124456524848938,에너지 관리,E,신재생에너지 전환,중국 국영 에너지 기업 중국총핵발전그룹은 라오스 북부에 1GW 규모의 태양광 발전 단지를 준공하고 초기 단계 설비를 전력망에 연결했다. 이 단지는 약 223만개의 패널을 바탕으로 연간 약 16억5000만kWh의 전력을 생산하도록 설계됐다. 사업 측은 이를 통해 표준 석탄 사용량 50만톤 절감과 이산화탄소 배출 130만톤 감소 효과를 제시했다. 이번 프로젝트는 동남아시아 최대 규모 태양광 사업 가운데 하나로 소개되며 중국과 라오스의 에너지 협력 확대 사례로 제시됐다.
92,9,opportunity,0.4429,0.6466,0.3332,1,1,1,1,,,,positive,0.9996,0.6468927264213562,에너지 관리,E,신재생에너지 전환,젤레스트라와 EDP는 스페인 카세레스주 피사로소 태양광 발전소에 160MWh 규모의 배터리 에너지저장장치를 추가하는 전력구매계약을 체결했다. 이번 계약은 기존 재생에너지 자산에 배터리를 결합한 첫 사례로 제시됐다. 이를 통해 발전량 변동성을 낮추고 전력망 수요에 따라 보다 유연하게 설비를 운영할 수 있게 됐다. 신규 설비 건설이 아닌 기존 자산의 활용도를 높이는 방식이라는 점에서 재생에너지 저장 확산의 새로운 모델로 제시됐다.
